Jenis_Kelamin,Umur,SIM,Kode_Daerah,Sudah_Asuransi,Umur_Kendaraan,Kendaraan_Rusak,Premi,Kanal_Penjualan,Lama_Berlangganan,Tertarik
1,39,1,40,0,0.5,1,61028,124,294,1
0,24,1,36,1,0.0,0,26348,160,51,0
1,23,1,9,0,0.0,1,36083,26,273,0
0,26,1,28,1,0.0,0,55617,152,298,0
1,47,1,7,0,0.5,1,34070,124,244,1
1,26,1,46,0,0.0,0,2630,160,211,0
0,24,1,40,1,0.0,0,28295,152,291,0
1,22,1,29,1,0.0,0,38134,152,55,0
1,57,1,28,0,0.5,1,35343,26,167,0
1,22,1,9,1,0.0,0,31499,152,56,0
0,23,1,36,1,0.0,0,38833,152,299,0
1,67,1,28,1,0.5,0,35905,122,194,0
1,64,1,50,1,0.5,0,38852,18,167,0
0,23,1,36,0,0.0,1,42730,152,232,0
0,28,1,41,1,0.0,0,34636,152,285,0
0,24,1,30,1,0.0,0,26114,152,262,0
1,51,1,46,1,0.5,0,40564,26,243,0
0,25,1,28,1,0.0,0,33115,152,110,0
1,32,1,33,0,0.5,1,31624,124,24,0
0,56,1,3,1,0.5,0,30612,26,37,0
0,27,1,47,1,0.0,0,2630,152,196,0
0,26,1,14,1,0.0,0,28931,152,118,0
1,52,1,28,0,0.5,1,2630,124,197,0
1,25,1,46,1,0.0,0,28404,152,16,0
0,23,1,5,0,0.0,1,20400,152,54,0
0,21,1,36,1,0.0,0,37551,160,130,0
1,55,1,28,0,0.5,1,60576,26,104,1
0,46,1,12,0,0.5,1,2630,26,16,1
0,36,1,28,0,0.5,1,38371,124,254,1
1,24,1,36,0,0.0,1,49985,152,287,0
0,23,1,14,1,0.0,0,29961,152,197,0
0,31,1,21,1,0.0,0,25947,152,269,0
0,47,1,41,1,0.5,0,33905,26,202,0
0,58,1,8,0,0.5,1,2630,160,217,0
1,27,1,10,1,0.0,0,2630,152,179,0
1,61,1,28,0,0.5,1,51425,26,56,0
1,49,1,34,0,0.5,0,37855,152,38,0
1,67,1,28,0,0.5,1,49042,26,251,1
1,47,1,28,1,0.5,0,34815,124,111,0
0,50,1,28,1,0.5,0,58308,26,178,0
1,57,1,5,0,0.5,1,2630,157,155,0
1,36,1,35,0,0.5,1,35283,26,20,1
1,23,1,36,1,0.0,0,36826,152,232,0
1,24,1,41,1,0.0,0,23283,152,39,0
1,34,1,43,0,0.5,1,2630,156,163,0
1,77,1,13,0,1.0,1,29267,124,287,1
1,24,1,8,0,0.0,1,92181,152,181,1
1,22,1,41,1,0.0,0,33084,152,167,0
0,38,1,28,0,0.5,1,25250,156,188,1
1,64,1,28,0,0.5,1,32302,26,104,0
0,22,1,33,1,0.0,0,31054,152,124,0
0,27,1,8,1,0.0,0,29659,152,231,0
0,39,1,50,0,0.5,1,35497,124,19,0
1,45,1,31,0,0.5,1,2630,26,82,0
0,25,1,15,0,0.0,1,28429,152,234,0
1,43,1,46,1,0.5,0,35151,124,87,0
0,65,1,28,0,1.0,1,45425,122,152,0
0,50,1,25,0,0.5,1,19543,124,141,0
0,23,1,30,1,0.0,0,31320,152,134,0
1,47,1,7,1,0.5,0,2630,124,90,0
0,25,1,11,1,0.0,0,19744,152,94,0
0,41,1,6,0,0.5,1,2630,124,261,0
0,39,1,8,0,0.5,1,36600,156,23,1
0,78,1,28,0,0.5,1,42961,52,288,0
0,31,1,22,1,0.0,0,24041,152,251,0
1,47,1,39,0,0.5,1,2630,26,295,0
0,23,1,45,0,0.0,1,2630,160,105,0
1,65,1,11,1,0.5,0,30358,26,90,0
0,43,1,8,0,0.5,1,35063,124,20,0
1,62,1,7,1,0.5,0,56373,124,92,0
0,71,1,8,0,0.5,1,37033,124,291,0
1,24,1,8,1,0.0,0,25034,152,33,0
0,72,1,41,0,0.5,0,36943,124,40,0
1,56,1,19,1,0.5,0,23852,122,150,0
1,45,1,41,0,0.5,1,30883,154,54,0
1,29,1,46,1,0.0,0,22615,152,255,0
0,23,1,46,0,0.0,0,36669,152,157,0
1,47,1,48,1,0.5,0,2630,124,135,0
0,52,1,8,1,0.5,0,30967,124,51,0
1,38,1,0,0,0.5,1,2630,26,30,0
0,24,1,16,1,0.0,0,2630,152,243,0
1,36,1,13,0,0.5,1,19271,152,164,0
1,37,1,50,0,0.5,0,37220,26,48,0
1,21,1,41,0,0.0,1,33403,152,81,0
1,40,1,20,0,0.5,1,2630,26,189,1
0,38,1,39,0,1.0,1,38067,124,84,1
1,47,1,28,0,0.5,1,46994,26,260,1
1,57,1,28,0,0.5,1,26224,13,284,1
1,38,1,39,1,0.5,0,28121,26,55,0
1,26,1,4,0,0.0,1,2630,156,219,0
0,24,1,41,1,0.0,0,26025,152,124,0
1,52,1,17,0,0.5,1,28753,124,129,1
1,50,1,28,0,0.5,1,2630,156,247,0
1,24,1,15,0,0.0,1,34562,152,87,0
1,50,1,46,0,0.5,1,30588,26,34,0
1,37,1,3,1,0.5,0,2630,124,56,0
1,58,1,41,0,0.5,1,33038,26,98,0
0,22,1,46,0,0.0,1,27606,152,132,0
1,26,1,28,1,0.0,0,51197,152,223,0
1,38,1,46,0,0.5,1,24290,124,141,0
1,28,1,28,1,0.0,0,31212,152,54,0
1,37,1,28,1,0.5,0,32647,29,39,0
1,41,1,41,0,0.5,1,39532,154,186,1
0,22,1,36,0,0.0,0,30679,152,91,0
1,29,1,46,1,0.0,0,20737,152,51,0
0,33,1,49,0,1.0,1,24924,124,228,0
1,54,1,28,1,0.5,0,2630,55,292,0
0,21,1,6,0,0.5,1,45011,154,212,0
1,55,1,28,0,0.5,1,36880,124,266,0
0,61,1,28,0,0.5,1,57667,122,76,0
1,78,1,29,1,0.5,0,32848,124,210,0
0,76,1,39,0,0.5,1,34985,124,238,0
1,65,1,10,1,0.5,0,2630,122,260,0
1,70,1,28,0,1.0,1,30261,26,104,0
1,47,1,41,1,0.5,0,27968,124,158,0
0,54,1,28,1,0.5,0,32426,26,247,0
1,71,1,28,0,0.5,1,31905,26,242,0
1,38,1,39,0,0.5,1,36628,44,213,0
0,26,1,13,0,0.0,0,27298,152,192,0
0,25,1,28,1,0.0,0,45112,152,56,0
1,51,1,39,0,0.5,1,2630,124,179,1
1,45,1,28,0,0.5,1,32949,124,267,1
1,22,1,45,1,0.0,0,18788,160,104,0
0,24,1,41,1,0.0,0,31536,152,171,0
1,22,1,29,1,0.0,0,27871,26,68,0
1,26,1,45,1,0.0,0,91415,152,51,0
0,36,1,8,0,0.5,1,38337,124,246,0
0,27,1,30,0,0.0,1,35096,152,93,0
0,54,1,20,0,0.5,1,2630,124,168,0
0,22,1,47,1,0.0,1,28598,152,279,0
0,21,1,46,1,0.0,0,31097,160,269,0
0,25,1,28,0,0.0,1,30553,152,288,0
0,26,1,36,1,0.0,0,41724,152,241,0
1,28,1,37,0,0.0,1,31760,160,81,0
1,49,1,28,0,0.5,1,34994,26,57,1
1,44,1,45,0,0.5,1,36563,26,212,0
0,26,1,13,1,0.0,0,33341,152,39,0
0,23,1,29,1,0.0,0,22067,152,241,0
0,27,1,14,1,0.0,0,23502,152,283,0
1,24,1,6,1,0.0,0,44861,152,163,0
0,56,1,28,0,0.5,1,78479,26,235,0
0,60,1,23,0,0.5,1,33933,26,186,0
1,70,1,11,0,0.5,1,25738,26,218,0
1,32,1,33,0,0.0,1,44731,156,242,1
1,45,1,28,0,0.5,1,2630,39,39,0
1,21,1,2,0,0.0,1,39120,152,189,0
0,34,1,28,0,0.5,1,30795,26,134,1
0,31,1,41,1,0.0,0,30992,152,84,0
0,46,1,28,0,0.5,1,46524,26,194,1
1,36,1,11,0,0.5,1,2630,156,269,1
1,21,1,34,0,0.0,1,37535,160,241,0
1,63,1,7,0,0.5,1,2630,26,52,0
0,25,1,29,1,0.0,0,34901,151,11,0
0,60,1,8,1,0.5,0,32621,26,134,0
1,24,1,15,0,0.0,1,39293,152,125,0
1,26,1,15,0,0.0,1,2630,160,250,0
0,78,1,50,1,0.5,0,40324,8,110,0
1,22,1,8,1,0.0,0,30419,152,21,0
0,47,1,37,0,0.5,1,32133,26,16,1
0,46,1,28,0,0.5,1,32705,124,219,0
0,38,1,28,0,0.5,1,46709,26,230,1
1,44,1,31,1,0.5,1,2630,26,11,0
1,22,1,46,1,0.0,0,25722,152,82,0
1,35,1,14,1,0.5,1,25919,124,117,0
0,28,1,35,1,0.0,0,2630,152,284,0
0,24,1,8,0,0.0,0,27751,152,214,0
1,68,1,28,0,0.5,1,2630,156,171,1
1,53,1,30,0,0.5,1,41037,124,136,0
1,29,1,41,0,0.0,0,2630,160,107,0
1,57,1,8,0,0.5,0,32843,7,245,0
0,32,1,46,1,0.0,0,2630,152,292,0
1,51,1,33,1,0.5,0,2630,124,173,0
1,42,1,2,0,0.5,1,30760,124,53,0
1,46,1,28,0,1.0,1,51072,26,201,0
1,43,1,46,0,0.5,1,30683,124,160,0
0,23,1,8,1,0.0,0,37326,152,112,0
1,24,1,28,0,0.0,1,28451,152,173,0
1,56,1,28,1,0.5,0,55063,124,212,0
1,39,1,28,1,0.5,0,30587,124,247,0
1,61,1,28,0,0.5,1,47965,122,215,0
1,48,1,28,0,0.5,1,38988,26,192,0
0,21,1,46,1,0.0,0,27924,160,73,0
1,51,1,41,0,1.0,1,37200,124,10,0
1,66,1,28,0,0.5,1,27140,26,216,0
0,24,1,43,0,0.0,1,36572,160,232,0
1,23,1,29,0,0.0,0,2630,1,49,0
1,22,1,41,1,0.0,0,2630,153,110,0
1,22,1,29,0,0.5,1,2630,156,295,0
0,25,1,29,1,0.0,0,26587,152,176,0
0,36,1,50,0,0.5,1,34678,124,244,0
0,75,1,28,0,0.5,1,46389,125,89,0
1,28,1,33,1,0.0,0,35330,152,240,0
1,47,1,28,0,0.5,1,47564,124,111,0
1,27,1,29,1,0.0,0,31916,152,206,0
1,48,1,28,1,0.5,0,23100,26,267,0
0,21,1,46,0,0.0,1,49082,160,190,1
0,27,1,15,1,0.0,0,33271,152,266,0
0,23,1,30,1,0.0,0,2630,152,272,0
1,46,1,28,0,0.5,1,48682,26,215,1
0,71,1,28,1,0.5,0,45266,26,126,0
0,51,1,28,1,0.5,0,2630,26,160,0
1,61,1,41,1,0.5,0,43910,26,138,0
1,71,1,5,1,0.5,0,21170,26,138,0
1,23,1,8,1,0.0,0,40214,152,28,0
0,71,1,48,1,0.5,0,2630,15,267,0
0,21,1,3,1,0.0,0,19113,152,134,0
1,41,1,41,0,0.5,1,2630,157,237,0
1,44,1,28,0,0.5,1,52688,26,210,1
1,44,1,41,0,0.5,1,33934,124,244,0
1,27,1,32,0,0.0,1,32152,152,217,0
0,25,1,8,0,0.0,0,63587,157,230,0
0,49,1,28,0,0.5,1,47834,26,127,0
1,26,1,33,1,0.0,0,26848,152,184,0
1,65,1,28,0,1.0,1,51514,124,195,1
0,45,1,37,0,0.5,1,28211,26,158,1
0,24,1,14,1,0.0,0,19877,152,61,0
1,34,1,7,0,0.5,1,47398,154,238,0
1,42,1,28,0,0.5,1,29813,122,12,0
0,24,1,14,1,0.0,0,2630,152,288,0
1,24,1,28,0,0.0,1,24560,152,253,0
1,45,1,50,0,0.5,1,52824,30,170,1
0,25,1,35,1,0.0,0,36856,152,77,0
0,41,1,8,0,0.0,0,2630,1,157,0
0,24,1,10,1,0.0,0,29816,152,192,0
1,24,1,45,1,0.0,0,23247,152,221,0
1,29,1,46,0,0.0,1,31223,152,245,0
1,29,1,29,1,0.0,0,27381,152,186,0
1,23,1,13,1,0.0,0,28419,152,190,0
1,22,1,40,0,0.0,0,2630,152,290,0
0,23,1,9,0,0.0,0,34296,152,21,0
0,25,1,28,1,0.0,0,56331,152,159,0
1,76,1,4,0,0.5,1,29206,26,230,0
1,58,1,28,1,0.5,0,40900,52,45,0
0,23,1,36,0,0.0,1,25760,152,164,0
0,55,1,30,0,0.5,1,38554,152,34,0
1,30,1,28,1,0.5,0,38316,124,16,0
1,23,1,47,0,0.0,1,28079,152,91,0
1,45,1,28,0,0.5,1,56393,122,30,0
0,47,1,18,0,0.5,1,30464,131,250,0
0,24,1,28,1,0.0,0,27507,152,250,0
1,65,1,8,1,0.5,0,2630,26,278,0
0,42,1,28,0,0.5,1,44765,26,169,1
1,27,1,50,1,0.0,0,40892,152,137,0
1,44,1,28,0,0.5,1,35611,26,292,1
1,25,1,46,0,0.0,1,39448,152,100,1
0,23,1,29,1,0.0,0,35218,152,249,0
0,41,1,48,1,0.5,1,2630,124,228,0
0,24,1,8,0,0.0,1,49905,152,88,0
1,36,1,35,0,0.5,1,48086,124,245,1
0,24,1,8,1,0.0,0,42449,152,235,0
1,68,1,9,1,0.5,0,27157,124,62,0
1,56,1,8,0,0.5,1,49660,26,54,0
0,22,1,27,0,0.0,1,26965,152,82,0
0,51,1,28,1,0.5,0,30117,26,76,0
0,24,1,21,1,0.0,0,19060,152,227,0
0,44,1,28,0,0.5,1,37531,124,119,0
1,25,1,21,1,0.0,0,40979,152,96,0
1,50,1,31,1,0.5,0,2630,124,133,0
0,30,1,41,1,0.0,0,28698,152,265,0
1,35,1,46,0,0.5,0,2630,157,138,0
1,24,1,14,1,0.0,0,28405,152,144,0
0,31,1,11,1,0.0,0,50038,152,262,0
1,22,1,46,1,0.0,0,41265,152,296,0
0,67,1,48,1,0.5,0,2630,124,222,0
0,26,1,30,1,0.0,0,27999,152,155,0
0,30,1,28,0,0.5,1,40452,124,69,1
0,24,1,10,1,0.0,0,19090,152,129,0
1,54,1,28,0,0.5,1,39644,25,122,1
1,48,1,42,0,0.5,1,36619,26,63,0
0,24,1,23,1,0.0,0,21814,152,168,0
0,32,1,28,0,0.0,1,33845,124,62,0
0,41,1,48,1,0.5,0,2630,124,13,0
0,44,1,34,1,0.5,0,33771,124,150,0
1,43,1,40,0,0.5,1,2630,26,39,0
0,23,1,29,1,0.0,0,41007,152,64,0
1,48,1,36,1,0.5,0,27901,26,149,0
1,37,1,46,0,0.5,1,23286,154,23,0
0,41,1,47,0,0.5,0,50241,153,198,0
1,55,1,46,1,0.5,0,22316,26,201,0
1,24,1,8,1,0.0,0,24630,152,206,0
1,31,1,47,0,0.0,1,30083,156,52,0
1,20,1,8,0,0.0,1,30368,160,71,0
0,42,1,24,1,0.5,0,20101,122,161,0
0,29,1,45,0,0.0,0,22875,152,272,0
1,23,1,5,0,0.0,1,31414,152,21,1
0,21,1,15,0,0.0,1,22891,160,49,0
1,68,1,28,0,0.5,1,59703,25,107,0
1,40,1,28,0,0.5,0,24389,26,175,0
1,61,1,46,0,0.5,1,41869,124,98,0
0,23,1,28,1,0.0,0,40853,152,78,0
1,25,1,28,1,0.0,0,51482,152,285,0
1,67,1,36,0,0.5,1,36130,124,214,0
0,28,1,50,0,0.5,1,2630,157,168,1
0,23,1,47,0,0.5,1,2630,156,177,0
1,20,1,15,0,0.0,1,41273,160,40,0
0,24,1,2,0,0.0,0,28977,152,273,0
0,22,1,37,0,0.0,1,30904,26,257,0
1,47,1,46,0,0.5,1,26175,154,34,1
1,39,1,24,0,0.5,1,2630,124,45,0
1,27,1,33,1,0.0,0,33163,152,122,0
1,20,1,17,1,0.0,0,33431,160,168,0
0,23,1,33,1,0.0,0,34470,152,168,0
0,25,1,11,1,0.0,0,21369,152,40,0
0,76,1,7,0,0.5,1,42220,124,98,0
0,30,1,28,1,0.0,0,37588,152,272,0
1,64,1,28,0,1.0,1,47631,122,169,0
1,67,1,28,0,1.0,1,25170,122,66,1
1,47,1,11,1,0.5,0,37980,26,13,0
1,76,1,28,0,0.5,1,49465,26,100,0
1,44,1,29,1,0.5,0,26453,124,219,0
1,50,1,28,0,0.5,1,33248,26,237,1
0,23,1,28,1,0.0,0,37208,152,43,0
0,25,1,33,1,0.0,0,30355,152,236,0
0,33,1,3,0,0.5,0,2630,157,229,0
1,20,1,2,0,0.0,1,2630,156,159,0
1,42,1,28,0,0.5,1,35495,124,295,1
1,68,1,28,0,0.5,1,2630,156,54,0
1,24,1,8,1,0.0,0,28426,152,51,0
1,25,1,3,0,0.0,1,23772,152,283,0
0,27,1,33,1,0.0,0,24262,152,263,0
0,33,1,28,1,0.0,0,40370,151,51,0
1,22,1,35,1,0.0,0,36527,152,213,0
1,30,1,29,1,0.0,0,27138,152,17,0
1,54,1,46,1,0.5,0,37175,26,68,0
0,36,1,35,1,0.5,1,31713,124,296,0
1,44,1,28,0,0.5,0,50633,124,103,0
1,25,1,32,1,0.0,0,2630,152,91,0
0,43,1,28,0,0.5,1,51969,26,66,0
1,43,1,8,0,0.5,1,43707,29,43,0
1,23,1,41,1,0.0,0,2630,152,13,0
0,22,1,8,1,0.0,0,33056,152,203,0
1,38,1,29,0,0.5,1,2630,124,46,0
1,55,1,28,0,0.5,1,35046,26,114,0
0,23,1,46,1,0.0,0,24436,152,164,0
1,30,1,30,0,0.0,1,2630,156,115,0
0,45,1,8,0,0.5,1,32202,124,150,0
0,74,1,37,1,0.5,0,47259,124,143,0
0,69,1,28,1,0.5,0,41548,52,172,0
1,69,1,28,0,1.0,1,69063,26,70,0
1,24,1,41,1,0.0,0,28687,152,202,0
1,30,1,41,1,0.0,0,40746,152,89,0
0,28,1,46,0,0.0,1,2630,160,23,0
1,39,1,28,1,0.5,0,2630,151,35,0
1,55,1,47,0,0.5,1,30747,26,66,1
1,45,1,28,0,0.5,1,48490,124,30,0
1,44,1,30,0,0.5,1,33557,124,72,1
0,26,1,28,1,0.0,0,35306,152,187,0
1,24,1,8,1,0.0,0,58587,152,65,0
1,34,1,29,0,0.5,0,2630,154,271,0
0,29,1,28,0,0.5,0,2630,157,87,0
1,78,1,22,0,0.5,1,32961,26,35,0
0,23,1,50,1,0.0,0,42321,151,75,0
1,32,1,0,1,0.0,0,2630,163,291,0
0,24,1,17,1,0.0,0,42244,152,93,0
1,27,1,8,1,0.0,0,45509,152,66,0
0,40,1,28,0,0.5,1,42009,26,289,0
1,26,1,10,1,0.0,0,25919,152,121,0
0,47,1,38,0,0.5,1,32135,156,257,1
1,27,1,8,1,0.0,0,34621,152,282,0
0,47,1,33,1,0.5,0,2630,26,240,0
0,41,1,41,0,0.5,1,44068,26,169,0
0,24,1,9,1,0.0,0,2630,152,250,0
0,24,1,37,0,0.0,1,2630,156,129,0
1,38,1,14,1,0.5,0,2630,124,237,0
0,22,1,21,1,0.0,0,2630,152,198,0
0,74,1,28,1,0.5,0,35610,26,159,0
1,24,1,32,0,0.0,1,29336,160,85,0
1,28,1,28,0,0.0,1,46225,152,210,1
1,45,1,28,1,0.5,0,48997,26,96,0
0,27,1,30,1,0.0,0,24515,152,148,0
1,27,1,11,0,0.0,0,2630,1,200,0
1,24,1,28,0,0.0,1,66217,122,21,1
1,50,1,48,0,0.5,1,2630,124,26,0
1,54,1,48,0,0.5,1,2630,103,294,0
1,62,1,28,0,1.0,1,62523,55,229,1
0,52,1,28,0,0.5,0,38386,26,161,0
1,47,1,28,1,0.5,1,41408,26,231,0
1,22,1,29,0,0.5,0,37376,124,268,0
1,24,1,46,0,0.0,0,39899,152,204,0
0,24,1,35,1,0.0,0,50818,152,206,0
0,54,1,28,0,0.5,1,45958,124,105,0
1,57,1,11,0,0.5,1,40153,26,159,0
0,24,1,11,1,0.0,0,30183,152,154,0
1,27,1,28,0,0.0,1,33151,124,26,0
0,22,1,35,1,0.0,1,41252,152,39,0
1,45,1,15,0,0.5,1,23021,154,151,0
0,36,1,28,0,0.5,1,31794,124,67,0
0,43,1,37,1,0.5,0,41689,124,48,0
0,27,1,28,1,0.0,0,39299,152,179,0
1,21,1,35,0,0.0,1,28075,160,295,0
0,64,1,28,1,0.5,0,47186,52,233,0
1,24,1,34,0,0.0,0,2630,152,164,0
0,23,1,8,1,0.0,0,44353,152,24,0
1,26,1,15,0,0.0,0,31815,152,35,0
0,34,1,3,1,0.5,0,40799,124,95,0
0,52,1,41,0,0.5,1,32751,122,152,0
0,28,1,28,1,0.0,0,35109,152,222,0
1,47,1,28,0,0.5,1,2630,124,231,0
1,21,1,46,0,0.0,0,33784,160,292,0
1,39,1,8,1,0.5,0,2630,26,188,0
1,30,1,46,0,0.0,1,28632,152,242,0
0,53,1,35,0,0.5,1,28958,124,249,0
0,45,1,6,0,0.5,1,25130,154,244,0
0,53,1,28,0,0.5,1,2630,26,253,0
1,37,1,28,1,0.5,1,39753,157,126,0
0,36,1,28,0,0.5,1,42416,124,252,0
1,25,1,33,1,0.0,0,33620,152,297,0
1,32,1,28,0,0.5,0,39842,156,208,0
1,60,1,7,1,0.5,0,2630,26,61,0
0,33,1,31,1,0.0,0,2630,152,252,0
0,53,1,28,0,0.5,1,30595,124,186,1
0,24,1,9,1,0.0,0,31003,152,294,0
0,23,1,6,1,0.0,0,25575,152,226,0
1,57,1,9,0,0.5,1,40818,26,200,0
1,24,1,21,1,0.0,0,2630,152,158,0
0,35,1,35,1,0.5,0,45583,152,175,0
0,46,1,1,0,0.5,1,2630,26,27,1
0,25,1,30,1,0.0,0,22678,152,198,0
1,24,1,15,1,0.0,0,24508,152,60,0
1,57,1,27,0,0.5,0,28650,26,48,0
1,39,1,28,0,0.5,1,30380,26,151,1
0,61,1,48,0,1.0,1,2630,157,244,0
1,20,1,11,0,0.5,1,2630,156,65,0
1,44,1,8,0,0.5,1,28005,26,153,0
0,63,1,3,0,0.5,1,2630,26,116,0
0,21,1,28,0,0.0,0,38383,26,32,0
1,48,1,41,0,0.5,1,38459,26,61,0
1,26,1,18,1,0.0,0,41366,152,144,0
1,38,1,28,0,0.5,0,31568,26,84,0
1,20,1,35,1,0.0,1,2630,160,179,0
0,22,1,33,0,0.0,1,27470,152,98,0
0,37,1,3,0,0.5,1,32644,152,98,0
0,42,1,29,1,0.5,0,38997,163,31,0
0,21,1,46,1,0.0,0,2630,160,182,0
1,25,1,35,0,0.0,1,25870,152,93,0
0,47,1,14,0,0.5,1,39331,124,192,0
1,32,1,11,0,0.5,1,29262,124,69,1
0,25,1,37,0,0.0,0,30458,26,112,0
1,70,1,28,0,0.5,0,33076,26,19,0
1,43,1,28,0,0.5,1,20877,26,45,0
0,70,1,28,1,0.5,0,32216,122,292,0
0,22,1,50,1,0.0,0,31935,152,88,0
1,45,1,8,0,0.5,1,32620,26,292,0
0,29,1,6,0,0.0,1,2630,124,65,0
1,43,1,36,0,0.5,1,35416,124,64,0
0,49,1,28,0,0.5,1,62108,26,38,0
1,45,1,47,0,0.5,1,43707,124,247,0
1,35,1,8,0,0.5,0,39402,124,63,0
0,28,1,28,0,0.0,1,48849,124,100,0
0,37,1,48,1,0.5,0,2630,124,97,0
1,24,1,33,1,0.0,0,26868,152,76,0
1,44,1,28,0,0.5,1,42627,124,64,0
1,24,1,6,1,0.0,0,25914,152,260,0
1,23,1,21,1,0.0,1,22644,152,293,0
1,29,1,35,0,0.5,1,27170,155,201,0
1,35,1,3,0,0.5,1,20745,124,248,1
1,38,1,8,0,0.5,1,54167,26,116,0
1,23,1,3,0,0.5,0,2630,124,284,0
1,23,1,28,0,0.0,1,51228,152,199,0
1,50,1,48,0,0.5,1,2630,15,215,0
1,80,1,8,0,0.5,1,32389,7,129,0
1,71,1,28,1,0.5,0,53279,24,30,0
0,21,1,22,1,0.0,0,33583,160,170,0
0,25,1,30,1,0.0,0,38008,152,155,0
1,31,1,8,1,0.0,1,34705,124,153,0
1,59,1,28,0,0.5,1,110592,26,145,0
0,64,1,47,1,0.5,1,40409,154,110,0
1,35,1,30,0,0.5,1,26649,124,239,1
1,40,1,27,1,0.5,0,26895,124,159,0
0,45,1,28,0,0.5,1,43457,124,150,0
1,55,1,16,1,0.5,0,25719,26,46,0
1,22,1,43,1,0.0,1,24125,152,40,0
1,39,1,45,1,0.5,0,23685,151,31,0
0,23,1,46,0,0.0,1,2630,160,180,0
1,54,1,23,0,0.5,0,24068,26,174,0
0,27,1,28,1,0.0,0,66006,152,123,0
0,26,1,33,1,0.0,0,34300,152,22,0
1,48,1,28,1,0.5,0,31451,26,74,0
0,68,1,8,0,0.5,1,78948,7,77,0
1,29,1,8,0,0.5,1,24094,124,227,1
0,40,1,35,0,0.5,1,19509,124,72,0
1,49,1,7,0,0.5,1,42059,124,12,0
0,26,1,46,1,0.0,0,28247,160,206,0
0,22,1,41,0,0.0,1,26735,124,122,0
1,64,1,11,0,0.5,1,39564,124,270,0
0,24,1,30,1,0.0,0,2630,160,287,0
1,42,1,44,0,0.5,0,48249,26,63,0
0,56,1,28,0,0.5,1,78156,26,269,0
1,37,1,31,0,0.5,1,2630,26,266,0
1,41,1,46,0,0.5,1,27133,124,221,0
0,41,1,15,0,0.5,1,22360,26,249,1
1,70,1,28,0,1.0,1,69856,122,78,0
0,31,1,35,1,0.0,0,26309,152,134,0
0,22,1,3,1,0.0,1,2630,152,210,0
1,61,1,28,1,0.5,1,46280,26,129,0
0,39,1,33,0,0.5,1,30343,156,87,1
1,61,1,8,0,0.5,1,31050,26,41,1
0,39,1,14,0,0.5,1,22892,163,208,1
1,45,1,36,0,0.5,1,31801,124,80,0
1,26,1,8,1,0.0,0,2630,152,100,0
0,60,1,28,0,0.5,1,44392,25,55,0
1,63,1,9,0,1.0,1,22017,26,108,1
1,43,1,29,0,0.5,1,35075,124,268,0
1,45,1,41,1,0.5,0,38646,26,259,0
1,36,1,28,1,0.5,0,39008,26,222,0
0,22,1,3,1,0.0,0,33729,152,112,0
0,60,1,28,0,0.5,1,45121,24,28,0
1,76,0,28,0,0.5,1,28983,26,74,0
0,68,1,41,1,0.5,0,48920,12,229,0
0,42,1,28,0,0.5,1,29815,124,217,1
1,34,1,45,0,0.5,1,2630,157,279,0
0,42,1,28,0,0.5,1,62922,124,299,1
1,47,1,28,0,0.5,1,40175,124,41,0
0,41,1,28,0,0.5,1,40207,125,133,0
1,50,1,41,0,0.5,1,24722,29,60,1
1,29,1,28,0,0.0,1,48835,121,139,0
0,60,1,28,0,1.0,1,2630,158,235,0
1,25,1,26,0,0.0,1,33289,152,155,0
0,73,1,28,1,0.5,0,36367,124,173,0
0,25,1,28,1,0.0,0,60490,152,39,0
0,24,1,16,0,0.0,1,29370,152,108,1
0,23,1,50,1,0.0,0,33602,152,212,0
1,23,1,28,1,0.0,0,42990,152,60,0
1,27,1,41,1,0.0,0,35929,152,279,0
0,22,1,8,1,0.0,0,40714,152,115,0
0,74,1,50,1,0.5,1,41868,124,22,0
1,68,1,46,1,0.5,0,29675,26,156,0
1,42,1,28,1,0.5,0,2630,26,68,0
0,78,1,28,0,0.5,1,58095,26,188,0
0,23,1,30,1,0.0,0,24569,152,73,0
0,24,1,46,0,0.0,1,27965,152,164,0
0,64,1,2,1,0.5,0,2630,124,106,0
0,24,1,41,1,0.0,0,44492,152,214,0
1,48,1,8,0,0.5,1,44209,26,86,0
0,25,1,41,1,0.0,0,32604,152,130,0
0,22,1,30,1,0.0,0,20855,160,242,0
0,27,1,30,1,0.0,0,32883,152,275,0
1,29,1,39,0,0.5,1,52290,154,74,0
0,22,1,28,0,0.0,1,59724,152,176,0
1,63,1,41,1,0.5,0,49779,124,27,0
1,44,1,28,0,0.5,1,27935,125,34,1
0,25,1,2,0,0.0,1,31509,26,268,0
1,40,1,28,0,0.5,0,32949,26,217,0
1,21,1,27,1,0.0,0,2630,160,156,0
1,42,1,29,0,0.5,0,28561,154,174,0
1,43,1,41,0,0.5,1,39539,122,44,0
0,20,1,6,1,0.0,0,18131,160,80,0
0,33,1,28,1,0.0,0,39880,152,298,0
0,23,1,29,1,0.0,0,32788,152,49,0
1,51,1,28,1,0.5,0,28123,26,256,0
1,45,1,8,0,0.5,1,33837,124,222,1
1,24,1,28,0,0.0,1,43146,156,18,0
0,30,1,30,1,0.0,0,27285,152,97,0
1,36,1,9,1,0.5,0,32380,152,40,0
0,23,1,36,0,0.0,1,47763,152,276,0
1,29,1,6,1,0.0,0,20162,152,59,0
